date,hour,day_of_week,is_weekend,month,is_public_holiday,avg_speed_kmh,traffic_volume_veh_per_hr,road_capacity_veh_per_hr,vc_ratio,temperature_celsius,rainfall_mm_per_hr,humidity_percent,wind_speed_kmh,air_quality_index_aqi,tourist_arrival_index,school_hour_flag,workday_flag,special_event_type
2025-09-18,19,Thursday,0,9,0,31.6,2362,4800,0.4920833333333333,29.2,0.0,90,9.2,58,0.75,0,1,river_festival_design_week
2025-09-18,20,Thursday,0,9,0,39.9,2084,4800,0.43416666666666665,28.2,0.0,91,8.7,58,0.75,0,1,river_festival_design_week
2025-09-18,21,Thursday,0,9,0,41.3,2390,4800,0.4979166666666667,27.2,0.0,92,8.2,58,0.75,0,1,river_festival_design_week
2025-09-18,22,Thursday,0,9,0,42.7,2448,4800,0.51,26.2,0.0,93,7.7,58,0.75,0,1,river_festival_design_week
2025-09-18,23,Thursday,0,9,0,43.8,2035,4800,0.4239583333333333,25.7,0.0,93,7.2,58,0.75,0,1,river_festival_design_week
2025-09-19,0,Friday,0,9,0,44.4,2002,4800,0.4170833333333333,26.0,0.0,94,8.2,58,0.75,0,1,river_festival_design_week
2025-09-19,1,Friday,0,9,0,45.6,1827,4800,0.380625,25.8,0.0,95,7.8,58,0.75,0,1,river_festival_design_week
2025-09-19,2,Friday,0,9,0,46.8,1871,4800,0.38979166666666665,25.6,0.0,95,7.4,58,0.75,0,1,river_festival_design_week
2025-09-19,3,Friday,0,9,0,47.8,1981,4800,0.41270833333333334,25.5,0.0,95,7.9,58,0.75,0,1,river_festival_design_week
2025-09-19,4,Friday,0,9,0,49.0,2034,4800,0.42375,25.5,0.0,95,8.4,58,0.75,0,1,river_festival_design_week
2025-09-19,5,Friday,0,9,0,50.2,1928,4800,0.40166666666666667,25.9,0.0,94,8.9,58,0.75,0,1,river_festival_design_week
2025-09-19,6,Friday,0,9,0,51.4,1857,4800,0.386875,26.5,0.0,93,9.4,58,0.75,0,1,river_festival_design_week
2025-09-19,7,Friday,0,9,0,32.2,1965,4800,0.409375,27.3,0.0,91,9.9,58,0.75,1,1,river_festival_design_week
2025-09-19,8,Friday,0,9,0,28.8,2029,4800,0.42270833333333335,28.0,0.0,89,10.4,58,0.75,1,1,river_festival_design_week
2025-09-19,9,Friday,0,9,0,30.5,1932,4800,0.4025,28.7,0.0,87,10.9,58,0.75,1,1,river_festival_design_week
2025-09-19,10,Friday,0,9,0,43.4,1826,4800,0.3804166666666667,29.7,0.0,85,11.4,58,0.75,0,1,river_festival_design_week
2025-09-19,11,Friday,0,9,0,45.7,2506,4800,0.5220833333333333,30.7,0.0,83,11.9,58,0.75,0,1,river_festival_design_week
2025-09-19,12,Friday,0,9,0,46.5,2067,4800,0.430625,31.7,0.0,82,12.4,58,0.75,0,1,river_festival_design_week
2025-09-19,13,Friday,0,9,0,46.8,2343,4800,0.488125,32.2,0.0,81,12.2,58,0.75,0,1,river_festival_design_week
2025-09-19,14,Friday,0,9,0,46.4,2758,4800,0.5745833333333333,32.2,0.0,82,11.7,58,0.75,0,1,river_festival_design_week
2025-09-19,15,Friday,0,9,0,45.1,1927,4800,0.4014583333333333,31.7,0.0,84,11.2,58,0.75,0,1,river_festival_design_week
2025-09-19,16,Friday,0,9,0,43.9,1910,4800,0.39791666666666664,31.2,0.0,86,10.7,58,0.75,0,1,river_festival_design_week
2025-09-19,17,Friday,0,9,0,31.8,2040,4800,0.425,30.7,0.0,88,10.2,58,0.75,0,1,river_festival_design_week
2025-09-19,18,Friday,0,9,0,28.4,2089,4800,0.4352083333333333,30.2,0.0,89,9.7,58,0.75,0,1,river_festival_design_week
2025-09-19,19,Friday,0,9,0,31.6,2192,4800,0.45666666666666667,29.2,0.0,90,9.2,58,0.75,0,1,river_festival_design_week
2025-09-19,22,Friday,0,9,0,42.7,2635,4800,0.5489583333333333,26.2,0.0,93,7.7,58,0.75,0,1,river_festival_design_week
2025-09-19,23,Friday,0,9,0,43.8,1969,4800,0.41020833333333334,25.7,0.0,93,7.2,58,0.75,0,1,river_festival_design_week
2025-09-20,0,Saturday,1,9,0,48.0,950,4800,0.19791666666666666,26.0,0.0,93,8.2,58,0.74,0,0,river_festival_design_week
2025-09-20,1,Saturday,1,9,0,49.0,900,4800,0.1875,25.8,0.0,94,7.8,58,0.74,0,0,river_festival_design_week
2025-09-20,2,Saturday,1,9,0,50.0,850,4800,0.17708333333333334,25.6,0.0,94,7.4,58,0.74,0,0,river_festival_design_week
2025-09-20,3,Saturday,1,9,0,51.0,800,4800,0.16666666666666666,25.5,0.0,94,7.9,58,0.74,0,0,river_festival_design_week
2025-09-20,4,Saturday,1,9,0,52.0,750,4800,0.15625,25.5,0.0,94,8.4,58,0.74,0,0,river_festival_design_week
2025-09-20,5,Saturday,1,9,0,53.0,700,4800,0.14583333333333334,25.9,0.0,93,8.9,58,0.74,0,0,river_festival_design_week
2025-09-20,6,Saturday,1,9,0,54.0,650,4800,0.13541666666666666,26.5,0.0,92,9.4,58,0.74,0,0,river_festival_design_week
2025-09-20,7,Saturday,1,9,0,55.0,600,4800,0.125,27.3,0.0,90,9.9,58,0.74,0,0,river_festival_design_week
2025-09-20,8,Saturday,1,9,0,56.0,570,4800,0.11875,28.0,0.0,88,10.4,58,0.74,0,0,river_festival_design_week
2025-09-20,9,Saturday,1,9,0,57.0,550,4800,0.11458333333333333,28.7,0.0,86,10.9,58,0.74,0,0,river_festival_design_week
2025-09-20,10,Saturday,1,9,0,58.0,530,4800,0.11041666666666666,29.7,0.0,84,11.4,58,0.74,0,0,river_festival_design_week
2025-09-20,12,Saturday,1,9,0,60.0,490,4800,0.10208333333333333,31.7,0.0,81,12.4,58,0.74,0,0,river_festival_design_week
2025-09-20,13,Saturday,1,9,0,60.5,470,4800,0.09791666666666667,32.2,0.0,80,12.2,58,0.74,0,0,river_festival_design_week
2025-09-20,14,Saturday,1,9,0,61.0,450,4800,0.09375,32.2,0.0,81,11.7,58,0.74,0,0,river_festival_design_week
2025-09-20,15,Saturday,1,9,0,61.5,430,4800,0.08958333333333333,31.7,0.0,83,11.2,58,0.74,0,0,river_festival_design_week
2025-09-20,16,Saturday,1,9,0,62.0,410,4800,0.08541666666666667,31.2,0.0,85,10.7,58,0.74,0,0,river_festival_design_week
2025-09-20,17,Saturday,1,9,0,62.5,390,4800,0.08125,30.7,0.0,87,10.2,58,0.74,0,0,river_festival_design_week
2025-09-20,18,Saturday,1,9,0,63.0,370,4800,0.07708333333333334,30.2,0.0,88,9.7,58,0.74,0,0,river_festival_design_week
2025-09-20,19,Saturday,1,9,0,63.5,350,4800,0.07291666666666667,29.2,0.0,89,9.2,58,0.74,0,0,river_festival_design_week
2025-09-20,20,Saturday,1,9,0,64.0,330,4800,0.06875,28.2,0.0,90,8.7,58,0.74,0,0,river_festival_design_week
2025-09-20,21,Saturday,1,9,0,64.5,310,4800,0.06458333333333334,27.2,0.0,91,8.2,58,0.74,0,0,river_festival_design_week
2025-09-20,22,Saturday,1,9,0,65.0,290,4800,0.06041666666666667,26.2,0.0,92,7.7,58,0.74,0,0,river_festival_design_week
2025-09-20,23,Saturday,1,9,0,65.5,270,4800,0.05625,25.7,0.0,92,7.2,58,0.74,0,0,river_festival_design_week
2025-09-21,0,Sunday,1,9,0,56.0,850,4800,0.17708333333333334,26.0,0.0,93,8.2,58,0.74,0,0,river_festival_design_week
2025-09-21,1,Sunday,1,9,0,57.0,800,4800,0.16666666666666666,25.8,0.0,94,7.8,58,0.74,0,0,river_festival_design_week
2025-09-21,2,Sunday,1,9,0,58.0,750,4800,0.15625,25.6,0.0,94,7.4,58,0.74,0,0,river_festival_design_week
2025-09-21,3,Sunday,1,9,0,59.0,700,4800,0.14583333333333334,25.5,0.0,94,7.9,58,0.74,0,0,river_festival_design_week
2025-09-21,4,Sunday,1,9,0,60.0,650,4800,0.13541666666666666,25.5,0.0,94,8.4,58,0.74,0,0,river_festival_design_week
2025-09-21,5,Sunday,1,9,0,61.0,600,4800,0.125,25.9,0.0,93,8.9,58,0.74,0,0,river_festival_design_week
2025-09-21,6,Sunday,1,9,0,62.0,550,4800,0.11458333333333333,26.5,0.0,92,9.4,58,0.74,0,0,river_festival_design_week
2025-09-21,7,Sunday,1,9,0,63.0,500,4800,0.10416666666666667,27.3,0.0,90,9.9,58,0.74,0,0,river_festival_design_week
2025-09-21,8,Sunday,1,9,0,64.0,470,4800,0.09791666666666667,28.0,0.0,88,10.4,58,0.74,0,0,river_festival_design_week
2025-09-21,9,Sunday,1,9,0,65.0,450,4800,0.09375,28.7,0.0,86,10.9,58,0.74,0,0,river_festival_design_week
2025-09-21,10,Sunday,1,9,0,66.0,430,4800,0.08958333333333333,29.7,0.0,84,11.4,58,0.74,0,0,river_festival_design_week
2025-09-21,11,Sunday,1,9,0,67.0,410,4800,0.08541666666666667,30.7,0.0,82,11.9,58,0.74,0,0,river_festival_design_week
2025-09-21,12,Sunday,1,9,0,68.0,390,4800,0.08125,31.7,0.0,81,12.4,58,0.74,0,0,river_festival_design_week
2025-09-21,13,Sunday,1,9,0,68.5,370,4800,0.07708333333333334,32.2,0.0,80,12.2,58,0.74,0,0,river_festival_design_week
2025-09-21,14,Sunday,1,9,0,69.0,350,4800,0.07291666666666667,32.2,0.0,81,11.7,58,0.74,0,0,river_festival_design_week
2025-09-21,15,Sunday,1,9,0,69.5,330,4800,0.06875,31.7,0.0,83,11.2,58,0.74,0,0,river_festival_design_week
2025-09-21,16,Sunday,1,9,0,70.0,310,4800,0.06458333333333334,31.2,0.0,85,10.7,58,0.74,0,0,river_festival_design_week
2025-09-21,17,Sunday,1,9,0,70.5,290,4800,0.06041666666666667,30.7,0.0,87,10.2,58,0.74,0,0,river_festival_design_week
2025-09-21,21,Sunday,1,9,0,72.5,210,4800,0.04375,27.2,0.0,91,8.2,58,0.74,0,0,river_festival_design_week
2025-09-21,22,Sunday,1,9,0,73.0,190,4800,0.03958333333333333,26.2,0.0,92,7.7,58,0.74,0,0,river_festival_design_week
2025-09-21,23,Sunday,1,9,0,73.5,170,4800,0.035416666666666666,25.7,0.0,92,7.2,58,0.74,0,0,river_festival_design_week
2025-09-22,0,Monday,0,9,0,44.6,1420,4800,0.29583333333333334,24.5,0.0,95,8.0,58,0.72,0,1,mid_autumn
2025-09-22,1,Monday,0,9,0,45.8,1370,4800,0.28541666666666665,24.3,0.0,95,7.5,58,0.72,0,1,mid_autumn
2025-09-22,2,Monday,0,9,0,47.0,1320,4800,0.275,24.2,0.0,95,7.0,58,0.72,0,1,mid_autumn
2025-09-22,3,Monday,0,9,0,48.2,1270,4800,0.26458333333333334,24.0,0.0,95,7.5,58,0.72,0,1,mid_autumn
2025-09-22,4,Monday,0,9,0,49.4,1220,4800,0.25416666666666665,24.0,0.0,95,8.0,58,0.72,0,1,mid_autumn
2025-09-22,5,Monday,0,9,0,50.6,1170,4800,0.24375,24.2,0.0,94,8.5,58,0.72,0,1,mid_autumn
2025-09-22,6,Monday,0,9,0,51.8,1120,4800,0.23333333333333334,24.5,0.0,93,9.0,58,0.72,0,1,mid_autumn
2025-09-22,7,Monday,0,9,0,32.4,3950,4800,0.8229166666666666,25.0,0.0,91,9.5,58,0.72,1,1,mid_autumn
2025-09-22,9,Monday,0,9,0,30.7,4050,4800,0.84375,27.0,0.0,87,10.5,58,0.72,1,1,mid_autumn
2025-09-22,10,Monday,0,9,0,43.4,1980,4800,0.4125,28.0,0.0,85,11.0,58,0.72,0,1,mid_autumn
2025-09-22,14,Monday,0,9,0,46.4,1660,4800,0.3458333333333333,30.0,0.0,82,15.0,58,0.72,0,1,mid_autumn
2025-09-22,15,Monday,0,9,0,45.1,1730,4800,0.36041666666666666,29.5,0.0,84,14.5,58,0.72,0,1,mid_autumn
2025-09-22,16,Monday,0,9,0,43.9,1800,4800,0.375,29.0,0.0,86,14.0,58,0.72,0,1,mid_autumn
2025-09-22,17,Monday,0,9,0,31.8,4150,4800,0.8645833333333334,28.0,0.0,88,13.5,58,0.72,0,1,mid_autumn
2025-09-22,18,Monday,0,9,0,28.4,4550,4800,0.9479166666666666,27.0,0.0,89,13.0,58,0.72,0,1,mid_autumn
2025-09-22,19,Monday,0,9,0,31.6,3950,4800,0.8229166666666666,26.0,0.0,90,12.5,58,0.72,0,1,mid_autumn
2025-09-22,20,Monday,0,9,0,39.9,2200,4800,0.4583333333333333,25.5,0.0,91,12.0,58,0.72,0,1,mid_autumn
2025-09-22,21,Monday,0,9,0,41.3,1900,4800,0.3958333333333333,25.0,0.0,92,11.5,58,0.72,0,1,mid_autumn
2025-09-23,0,Tuesday,0,9,0,44.6,1420,4800,0.29583333333333334,25.2,0.0,92,7.5,58,0.71,0,1,mid_autumn
2025-09-23,1,Tuesday,0,9,0,45.8,1370,4800,0.28541666666666665,25.0,0.0,92,7.0,58,0.71,0,1,mid_autumn
2025-09-23,2,Tuesday,0,9,0,47.0,1320,4800,0.275,25.0,0.0,92,6.5,58,0.71,0,1,mid_autumn
2025-09-23,3,Tuesday,0,9,0,48.2,1270,4800,0.26458333333333334,25.0,0.0,92,7.0,58,0.71,0,1,mid_autumn
2025-09-23,4,Tuesday,0,9,0,49.4,1220,4800,0.25416666666666665,25.0,0.0,92,7.5,58,0.71,0,1,mid_autumn
2025-09-23,5,Tuesday,0,9,0,50.6,1170,4800,0.24375,25.2,0.0,90,8.0,58,0.71,0,1,mid_autumn
2025-09-23,6,Tuesday,0,9,0,51.8,1120,4800,0.23333333333333334,25.5,0.0,88,8.5,58,0.71,0,1,mid_autumn
2025-09-23,7,Tuesday,0,9,0,32.4,3950,4800,0.8229166666666666,26.0,0.0,86,9.0,58,0.71,1,1,mid_autumn
2025-09-23,8,Tuesday,0,9,0,29.0,4350,4800,0.90625,27.0,0.0,84,9.5,58,0.71,1,1,mid_autumn
2025-09-23,9,Tuesday,0,9,0,30.7,4050,4800,0.84375,28.0,0.0,82,10.0,58,0.71,1,1,mid_autumn
2025-09-23,10,Tuesday,0,9,0,43.4,1980,4800,0.4125,29.0,0.0,80,10.5,58,0.71,0,1,mid_autumn
2025-09-23,11,Tuesday,0,9,0,45.7,1780,4800,0.37083333333333335,30.0,0.0,78,11.0,58,0.71,0,1,mid_autumn
2025-09-23,13,Tuesday,0,9,0,46.8,1630,4800,0.33958333333333335,31.0,0.0,74,10.0,58,0.71,0,1,mid_autumn
2025-09-23,14,Tuesday,0,9,0,46.4,1660,4800,0.3458333333333333,31.0,0.0,75,10.0,58,0.71,0,1,mid_autumn
2025-09-23,15,Tuesday,0,9,0,45.1,1730,4800,0.36041666666666666,30.5,0.0,77,9.5,58,0.71,0,1,mid_autumn
2025-09-23,16,Tuesday,0,9,0,43.9,1800,4800,0.375,30.0,0.0,79,9.0,58,0.71,0,1,mid_autumn
2025-09-23,17,Tuesday,0,9,0,31.8,4150,4800,0.8645833333333334,29.0,0.0,81,8.5,58,0.71,0,1,mid_autumn
2025-09-23,18,Tuesday,0,9,0,28.4,4550,4800,0.9479166666666666,28.0,0.0,83,8.0,58,0.71,0,1,mid_autumn
2025-09-23,19,Tuesday,0,9,0,31.6,3950,4800,0.8229166666666666,27.0,0.0,85,7.5,58,0.71,0,1,mid_autumn
2025-09-23,20,Tuesday,0,9,0,39.9,2200,4800,0.4583333333333333,26.5,0.0,87,7.0,58,0.71,0,1,mid_autumn
2025-09-23,21,Tuesday,0,9,0,41.3,1900,4800,0.3958333333333333,26.0,0.0,89,6.5,58,0.71,0,1,mid_autumn
2025-09-23,22,Tuesday,0,9,0,42.7,1700,4800,0.3541666666666667,25.5,0.0,91,6.0,58,0.71,0,1,mid_autumn
2025-09-23,23,Tuesday,0,9,0,43.8,1550,4800,0.3229166666666667,25.2,0.0,92,5.5,58,0.71,0,1,mid_autumn
2025-09-24,1,Wednesday,0,9,0,45.6,1370,4800,0.28541666666666665,25.0,0.0,92,7.5,58,0.71,0,1,mid_autumn
2025-09-24,2,Wednesday,0,9,0,46.8,1320,4800,0.275,25.0,0.0,92,7.0,58,0.71,0,1,mid_autumn
2025-09-24,3,Wednesday,0,9,0,47.8,1270,4800,0.26458333333333334,25.0,0.0,92,7.5,58,0.71,0,1,mid_autumn
2025-09-24,4,Wednesday,0,9,0,49.0,1220,4800,0.25416666666666665,25.0,0.0,92,8.0,58,0.71,0,1,mid_autumn
2025-09-24,5,Wednesday,0,9,0,50.2,1170,4800,0.24375,25.2,0.0,90,8.5,58,0.71,0,1,mid_autumn
2025-09-24,6,Wednesday,0,9,0,51.4,1120,4800,0.23333333333333334,25.5,0.0,88,9.0,58,0.71,0,1,mid_autumn
2025-09-24,7,Wednesday,0,9,0,32.2,3950,4800,0.8229166666666666,26.0,0.0,86,9.5,58,0.71,1,1,mid_autumn
2025-09-24,8,Wednesday,0,9,0,28.8,4350,4800,0.90625,27.0,0.0,84,10.0,58,0.71,1,1,mid_autumn
2025-09-24,9,Wednesday,0,9,0,30.5,4050,4800,0.84375,28.0,0.0,82,10.5,58,0.71,1,1,mid_autumn
2025-09-24,10,Wednesday,0,9,0,43.4,1980,4800,0.4125,29.0,0.0,80,11.0,58,0.71,0,1,mid_autumn
2025-09-24,11,Wednesday,0,9,0,45.7,1780,4800,0.37083333333333335,30.0,0.0,78,11.5,58,0.71,0,1,mid_autumn
2025-09-24,12,Wednesday,0,9,0,46.5,1680,4800,0.35,31.0,0.0,76,12.0,58,0.71,0,1,mid_autumn
2025-09-24,13,Wednesday,0,9,0,46.8,1630,4800,0.33958333333333335,32.0,0.0,74,12.0,58,0.71,0,1,mid_autumn
2025-09-24,14,Wednesday,0,9,0,46.4,1660,4800,0.3458333333333333,32.0,0.0,75,12.0,58,0.71,0,1,mid_autumn
2025-09-22,12,Monday,0,9,0,36.5,1680,4800,0.35,29.5,40.3,82,12.0,58,0.72,0,1,mid_autumn
2025-09-24,20,Wednesday,0,9,0,39.9,2200,4800,0.4583333333333333,27.0,0.0,87,9.0,58,0.71,0,1,mid_autumn
2025-09-24,21,Wednesday,0,9,0,41.3,1900,4800,0.3958333333333333,26.5,0.0,89,8.5,58,0.71,0,1,mid_autumn
2025-09-24,22,Wednesday,0,9,0,42.7,1700,4800,0.3541666666666667,26.0,0.0,91,8.0,58,0.71,0,1,mid_autumn
2025-09-24,23,Wednesday,0,9,0,43.8,1550,4800,0.3229166666666667,25.5,0.0,92,7.5,58,0.71,0,1,mid_autumn
2025-09-25,0,Thursday,0,9,0,44.6,1420,4800,0.29583333333333334,24.2,0.0,90,6.0,58,0.71,0,1,mid_autumn
2025-09-25,1,Thursday,0,9,0,45.8,1370,4800,0.28541666666666665,24.0,0.0,90,5.5,58,0.71,0,1,mid_autumn
2025-09-25,2,Thursday,0,9,0,47.0,1320,4800,0.275,24.0,0.0,90,5.0,58,0.71,0,1,mid_autumn
2025-09-25,4,Thursday,0,9,0,49.4,1220,4800,0.25416666666666665,24.0,0.0,90,6.0,58,0.71,0,1,mid_autumn
2025-09-25,5,Thursday,0,9,0,50.6,1170,4800,0.24375,24.2,0.0,88,6.5,58,0.71,0,1,mid_autumn
2025-09-25,6,Thursday,0,9,0,51.8,1120,4800,0.23333333333333334,24.5,0.0,86,7.0,58,0.71,0,1,mid_autumn
2025-09-25,8,Thursday,0,9,0,29.0,4350,4800,0.90625,26.0,0.0,82,8.0,58,0.71,1,1,mid_autumn
2025-09-25,9,Thursday,0,9,0,30.7,4050,4800,0.84375,27.0,0.0,80,8.5,58,0.71,1,1,mid_autumn
2025-09-25,10,Thursday,0,9,0,43.4,1980,4800,0.4125,28.0,0.0,78,9.0,58,0.71,0,1,mid_autumn
2025-09-25,11,Thursday,0,9,0,45.7,1780,4800,0.37083333333333335,29.0,0.0,76,9.5,58,0.71,0,1,mid_autumn
2025-09-25,12,Thursday,0,9,0,46.5,1680,4800,0.35,30.0,0.0,74,10.0,58,0.71,0,1,mid_autumn
2025-09-25,13,Thursday,0,9,0,46.8,1630,4800,0.33958333333333335,31.0,0.0,72,8.0,58,0.71,0,1,mid_autumn
2025-09-25,14,Thursday,0,9,0,46.4,1660,4800,0.3458333333333333,31.0,0.0,73,8.0,58,0.71,0,1,mid_autumn
2025-09-25,15,Thursday,0,9,0,45.1,1730,4800,0.36041666666666666,30.5,0.0,75,7.5,58,0.71,0,1,mid_autumn
2025-09-25,17,Thursday,0,9,0,31.8,4150,4800,0.8645833333333334,29.0,0.0,79,6.5,58,0.71,0,1,mid_autumn
2025-09-25,18,Thursday,0,9,0,28.4,4550,4800,0.9479166666666666,28.0,0.0,81,6.0,58,0.71,0,1,mid_autumn
2025-09-25,19,Thursday,0,9,0,31.6,3950,4800,0.8229166666666666,27.0,0.0,83,5.5,58,0.71,0,1,mid_autumn
2025-09-25,21,Thursday,0,9,0,41.3,1900,4800,0.3958333333333333,25.5,0.0,87,4.5,58,0.71,0,1,mid_autumn
2025-09-25,22,Thursday,0,9,0,42.7,1700,4800,0.3541666666666667,25.0,0.0,89,4.0,58,0.71,0,1,mid_autumn
2025-09-25,23,Thursday,0,9,0,43.8,1550,4800,0.3229166666666667,24.5,0.0,90,3.5,58,0.71,0,1,mid_autumn
2025-09-26,0,Friday,0,9,0,44.4,1450,4800,0.3020833333333333,24.2,0.0,88,7.5,58,0.72,0,1,mid_autumn
2025-09-26,1,Friday,0,9,0,45.6,1400,4800,0.2916666666666667,24.0,0.0,88,7.0,58,0.72,0,1,mid_autumn
2025-09-26,2,Friday,0,9,0,46.8,1350,4800,0.28125,24.0,0.0,88,6.5,58,0.72,0,1,mid_autumn
2025-09-26,4,Friday,0,9,0,49.0,1250,4800,0.2604166666666667,24.0,0.0,88,7.5,58,0.72,0,1,mid_autumn
2025-09-26,5,Friday,0,9,0,50.2,1200,4800,0.25,24.2,0.0,86,8.0,58,0.72,0,1,mid_autumn
2025-09-26,6,Friday,0,9,0,51.4,1150,4800,0.23958333333333334,24.5,0.0,84,8.5,58,0.72,0,1,mid_autumn
2025-09-26,7,Friday,0,9,0,32.2,4000,4800,0.8333333333333334,25.0,0.0,82,9.0,58,0.72,1,1,mid_autumn
2025-09-26,9,Friday,0,9,0,30.5,4100,4800,0.8541666666666666,27.0,0.0,78,10.0,58,0.72,1,1,mid_autumn
2025-09-26,11,Friday,0,9,0,45.7,1830,4800,0.38125,29.0,0.0,74,11.0,58,0.72,0,1,mid_autumn
2025-09-26,12,Friday,0,9,0,46.5,1730,4800,0.36041666666666666,29.5,0.0,72,11.5,58,0.72,0,1,mid_autumn
2025-09-26,13,Friday,0,9,0,46.8,1680,4800,0.35,30.0,0.0,70,10.0,58,0.72,0,1,mid_autumn
2025-09-26,15,Friday,0,9,0,45.1,1780,4800,0.37083333333333335,29.5,0.0,73,9.5,58,0.72,0,1,mid_autumn
2025-09-26,16,Friday,0,9,0,43.9,1850,4800,0.3854166666666667,29.0,0.0,75,9.0,58,0.72,0,1,mid_autumn
2025-09-26,17,Friday,0,9,0,31.8,4250,4800,0.8854166666666666,28.0,0.0,77,8.5,58,0.72,0,1,mid_autumn
2025-09-26,18,Friday,0,9,0,28.4,4650,4800,0.96875,27.0,0.0,79,8.0,58,0.72,0,1,mid_autumn
2025-09-24,19,Wednesday,0,9,0,31.6,3950,4800,0.8229166666666666,28.0,7.1,85,9.5,58,0.71,0,1,mid_autumn
2025-09-25,16,Thursday,0,9,0,43.9,1800,4800,0.375,30.0,2.98,77,7.0,58,0.71,0,1,mid_autumn
2025-09-26,3,Friday,0,9,0,47.8,1300,4800,0.2708333333333333,24.0,2.01,88,7.0,58,0.72,0,1,mid_autumn
2025-09-25,7,Thursday,0,9,0,22.4,3950,4800,0.8229166666666666,25.0,40.32,84,7.5,58,0.71,1,1,mid_autumn
2025-09-26,21,Friday,0,9,0,41.3,2000,4800,0.4166666666666667,25.0,0.0,85,6.5,58,0.72,0,1,mid_autumn
2025-09-26,22,Friday,0,9,0,42.7,1800,4800,0.375,24.5,0.0,87,6.0,58,0.72,0,1,mid_autumn
2025-09-26,23,Friday,0,9,0,43.8,1650,4800,0.34375,24.2,0.0,88,5.5,58,0.72,0,1,mid_autumn
2025-09-27,0,Saturday,1,9,0,48.0,950,4800,0.19791666666666666,24.2,0.0,92,10.0,58,0.73,0,0,mid_autumn
2025-09-27,1,Saturday,1,9,0,49.0,900,4800,0.1875,24.0,0.0,92,9.5,58,0.73,0,0,mid_autumn
2025-09-27,2,Saturday,1,9,0,50.0,850,4800,0.17708333333333334,24.0,0.0,92,9.0,58,0.73,0,0,mid_autumn
2025-09-27,3,Saturday,1,9,0,51.0,800,4800,0.16666666666666666,24.0,0.0,92,9.5,58,0.73,0,0,mid_autumn
2025-09-27,4,Saturday,1,9,0,52.0,750,4800,0.15625,24.0,0.0,92,10.0,58,0.73,0,0,mid_autumn
2025-09-27,5,Saturday,1,9,0,53.0,700,4800,0.14583333333333334,24.2,0.0,90,10.5,58,0.73,0,0,mid_autumn
2025-09-27,6,Saturday,1,9,0,54.0,650,4800,0.13541666666666666,24.5,0.0,88,11.0,58,0.73,0,0,mid_autumn
2025-09-27,8,Saturday,1,9,0,56.0,570,4800,0.11875,26.0,0.0,84,12.0,58,0.73,0,0,mid_autumn
2025-09-27,9,Saturday,1,9,0,57.0,550,4800,0.11458333333333333,27.0,0.0,82,12.5,58,0.73,0,0,mid_autumn
2025-09-27,10,Saturday,1,9,0,58.0,530,4800,0.11041666666666666,28.0,0.0,80,13.0,58,0.73,0,0,mid_autumn
2025-09-27,11,Saturday,1,9,0,59.0,510,4800,0.10625,29.0,0.0,78,13.5,58,0.73,0,0,mid_autumn
2025-09-27,12,Saturday,1,9,0,60.0,490,4800,0.10208333333333333,30.0,0.0,76,14.0,58,0.73,0,0,mid_autumn
2025-09-27,13,Saturday,1,9,0,60.5,470,4800,0.09791666666666667,31.0,0.0,74,14.0,58,0.73,0,0,mid_autumn
2025-09-27,14,Saturday,1,9,0,61.0,450,4800,0.09375,31.0,0.0,75,14.0,58,0.73,0,0,mid_autumn
2025-09-27,15,Saturday,1,9,0,61.5,430,4800,0.08958333333333333,30.5,0.0,77,13.5,58,0.73,0,0,mid_autumn
2025-09-27,16,Saturday,1,9,0,62.0,410,4800,0.08541666666666667,30.0,0.0,79,13.0,58,0.73,0,0,mid_autumn
2025-09-27,17,Saturday,1,9,0,62.5,390,4800,0.08125,29.0,0.0,81,12.5,58,0.73,0,0,mid_autumn
2025-09-27,18,Saturday,1,9,0,63.0,370,4800,0.07708333333333334,28.0,0.0,83,12.0,58,0.73,0,0,mid_autumn
2025-09-27,19,Saturday,1,9,0,63.5,350,4800,0.07291666666666667,27.0,0.0,85,11.5,58,0.73,0,0,mid_autumn
2025-09-27,20,Saturday,1,9,0,64.0,330,4800,0.06875,26.0,0.0,87,11.0,58,0.73,0,0,mid_autumn
2025-09-27,21,Saturday,1,9,0,64.5,310,4800,0.06458333333333334,25.5,0.0,89,10.5,58,0.73,0,0,mid_autumn
2025-09-27,22,Saturday,1,9,0,65.0,290,4800,0.06041666666666667,25.0,0.0,91,10.0,58,0.73,0,0,mid_autumn
2025-09-27,23,Saturday,1,9,0,65.5,270,4800,0.05625,24.5,0.0,92,9.5,58,0.73,0,0,mid_autumn
2025-09-28,0,Sunday,1,9,0,56.0,850,4800,0.17708333333333334,24.2,0.0,95,12.0,58,0.73,0,0,mid_autumn
2025-09-28,1,Sunday,1,9,0,57.0,800,4800,0.16666666666666666,24.0,0.0,95,11.5,58,0.73,0,0,mid_autumn
2025-09-28,2,Sunday,1,9,0,58.0,750,4800,0.15625,24.0,0.0,95,11.0,58,0.73,0,0,mid_autumn
2025-09-28,3,Sunday,1,9,0,59.0,700,4800,0.14583333333333334,24.0,0.0,95,11.5,58,0.73,0,0,mid_autumn
